b_code,b_name,b_type,b_gudok,b_author,b_publish,b_page,b_price,b_cdate,b_rdate,b_bookcover,b_coversize,b_des
41231020,반 고흐  영혼의 편지 고흐의 불꽃같은 열망과 고독한 내면의 기록! [ 무선본 ],essay,Y,빈센트 반 고흐 저/신성림 편,위즈덤하우스,365,10800,2022-12-07,2018-02-16,http://image.yes24.com/goods/41231020/L,0,책 설명
185666,시련은 있어도 실패는 없다,essay,Y,정주영 저,제삼기획,365,9000,2022-12-07,2018-02-17,http://image.yes24.com/goods/185666/L,0,책 설명
115285574,피아노 치는 할머니가 될래 인생 후반전에 만난 피아노를 향한 세레나데,essay,Y,이나가키 에미코 저/박정임 역,알에이치코리아(RHK),365,14400,2022-12-07,2018-02-18,http://image.yes24.com/goods/115285574/L,0,책 설명
83531991,에크하르트 톨레의 이 순간의 나 세계 3대 영적 지도자 에크하르트 톨레 사상의 핵심집약판이자 실천편,essay,Y,에크하르트 톨레 저/최린 역,센시오,365,12600,2022-12-07,2018-02-19,http://image.yes24.com/goods/83531991/L,0,책 설명
115818391,9급 공무원의 꿈,essay,Y,김한욱 저,미다스북스(리틀미다스),365,15750,2022-12-07,2018-02-20,http://image.yes24.com/goods/115818391/L,0,책 설명
115408231,어쩌면 당신이 옳다 정영욱 작가가 건네는 365 매일의 위로 일력,essay,Y,정영욱 저,에듀윌,365,19800,2022-12-07,2018-02-21,http://image.yes24.com/goods/115408231/L,0,책 설명
115399669,이렇게 이상한 사랑은 처음이야,essay,Y,유희진 글그림,위즈덤하우스,365,14400,2022-12-07,2018-02-22,http://image.yes24.com/goods/115399669/L,0,책 설명
110710696,킨포크 트래블 KINFOLK TRAVEL 세계를 바라보는 더 느린 방법 [ 양장 ],essay,Y,존 번스 저/김선희 역,윌북아트,365,29700,2022-12-07,2018-02-23,http://image.yes24.com/goods/110710696/L,0,책 설명
109305075,나로서 충분히 괜찮은 사람,essay,Y,김재식 저,북로망스,365,14400,2022-12-07,2018-02-24,http://image.yes24.com/goods/109305075/L,0,책 설명
89916204,사랑한다고 상처를 허락하지 말 것 나를 잃지 않고 관계를 단단하게 지켜나가기 위해,essay,Y,김달 저,비에이블,365,13050,2022-12-07,2018-02-25,http://image.yes24.com/goods/89916204/L,0,책 설명
42702060,운다고 달라지는 일은 아무것도 없겠지만 [ 양장 ],essay,Y,박준 저,난다,365,12600,2022-12-07,2018-02-26,http://image.yes24.com/goods/42702060/L,0,책 설명
1445250,한 말씀만 하소서 [ 양장 ],essay,Y,박완서 저,세계사,365,11700,2022-12-07,2018-02-27,http://image.yes24.com/goods/1445250/L,0,책 설명
115450031,소설엔 마진이 얼마나 남을까 작가정신 35주년 기념에세이 [ 양장 ],essay,Y,김사과김엄지김이설박민정박솔뫼백민석손보미오한기임현전성태 저 외 13명 정보 더 보기/감추기 김사과 김엄지 김이설 박민정 박솔뫼 백민석 손보미 오한기 임현 전성태 정소현 정용준 정지돈 조경란 천희란 최수철 최정나 최진영 하성란 한유주 한은형 한정현 함정임,작가정신,365,13500,2022-12-07,2018-02-28,http://image.yes24.com/goods/115450031/L,0,책 설명
102234240,왜 아가리로만 할까? 오늘도  해야지 해야지 하며 하루를 보낸 당신에게,essay,Y,이수창이상목박정한 저,들녘,365,13320,2022-12-07,2018-03-01,http://image.yes24.com/goods/102234240/L,0,책 설명
98809288,모든 계절이 유서였다,essay,Y,안리타 저,홀로씨의테이블,365,9000,2022-12-07,2018-03-02,http://image.yes24.com/goods/98809288/L,0,책 설명
90881010,시와 산책 Poetry and Walks [ 양장 ],essay,N,한정원 저,시간의흐름,365,14400,2022-12-07,2018-03-03,http://image.yes24.com/goods/90881010/L,0,책 설명
2812427,마음사전 [ 양장 ],essay,N,김소연 저,마음산책,365,13500,2022-12-07,2018-03-04,http://image.yes24.com/goods/2812427/L,0,책 설명
115814268,오늘도 나를 대접합니다 맛있는 위로의 시간,essay,N,강효진 저,구름의시간,365,13500,2022-12-07,2018-03-05,http://image.yes24.com/goods/115814268/L,0,책 설명
114679401,2022-2023 자문자답 나의 1년 [ 양장 ],essay,N,홍성향 저,인디고(글담),365,12600,2022-12-07,2018-03-06,http://image.yes24.com/goods/114679401/L,0,책 설명
113843284,사로잡는 얼굴들 마침내 나이 들 자유를 얻은 생추어리 동물들의 초상 [ 양장 ],essay,N,이사 레슈코 저/김민주 역,가망서사,365,25200,2022-12-07,2018-03-07,http://image.yes24.com/goods/113843284/L,0,책 설명
109649283,생명이 있는 것은 다 아름답다 최재천의 동물과 인간 이야기 [ 리커버 개정3판 ],essay,N,최재천 저,효형출판,365,14400,2022-12-07,2018-03-08,http://image.yes24.com/goods/109649283/L,0,책 설명
107653203,[예스리커버] 명랑한 은둔자 [ 양장 ],essay,N,캐롤라인 냅 저/김명남 역,바다출판사,365,14400,2022-12-07,2018-03-09,http://image.yes24.com/goods/107653203/L,0,책 설명
97252865,음악의 언어 흐르는 시간에서 음표를 건져 올리는 법,essay,N,송은혜 저,시간의흐름,365,12600,2022-12-07,2018-03-10,http://image.yes24.com/goods/97252865/L,0,책 설명
93512875,떠난 후에 남겨진 것들 유품정리사가 떠난 이들의 뒷모습에서 배운 삶의 의미 [ 양장  개정판 ],essay,N,김새별전애원 저,청림출판,365,13050,2022-12-07,2018-03-11,http://image.yes24.com/goods/93512875/L,0,책 설명
59791984,오늘은 좀 매울지도 몰라 떠나는 아내의 밥상을 차리는 남편의 부엌 일기,essay,N,강창래 저,문학동네,365,12420,2022-12-07,2018-03-12,http://image.yes24.com/goods/59791984/L,0,책 설명
12591797,불안의 서,essay,N,페르난두 페소아 저/배수아 역,봄날의책,365,25200,2022-12-07,2018-03-13,http://image.yes24.com/goods/12591797/L,0,책 설명
14714014,[예스리커버] 정확한 사랑의 실험,essay,N,신형철 저,마음산책,365,11700,2022-12-07,2018-03-14,http://image.yes24.com/goods/14714014/L,0,책 설명
110813554,언젠간 잘리고  회사는 망하고  우리는 죽는다! 신인류 직장인의 해방 일지,essay,Y,이동수(무빙워터) 저,알에이치코리아(RHK),365,14220,2022-12-07,2018-03-15,http://image.yes24.com/goods/110813554/L,0,책 설명
104191330,다정소감 김혼비 산문집 [ 양장 ],essay,Y,김혼비 저,안온북스,365,13500,2022-12-07,2018-03-16,http://image.yes24.com/goods/104191330/L,0,책 설명
68881845,일간 이슬아 수필집,essay,Y,이슬아 저,헤엄,365,15300,2022-12-07,2018-03-17,http://image.yes24.com/goods/68881845/L,0,책 설명
115266192,수학의 위로 점과 선으로 헤아려본 상실의 조각들 [ 양장 ],essay,Y,마이클 프레임 저/이한음 역,디플롯,365,15300,2022-12-07,2018-03-18,http://image.yes24.com/goods/115266192/L,0,책 설명
115007400,읽는 생활 부지런히 나를 키우는,essay,Y,임진아 저,위즈덤하우스,365,15120,2022-12-07,2018-03-19,http://image.yes24.com/goods/115007400/L,0,책 설명
114864468,인생은 우연이 아닙니다 삶의 관점을 바꾸는 22가지 시선,essay,Y,김경훈 저,다산초당,365,15300,2022-12-07,2018-03-20,http://image.yes24.com/goods/114864468/L,0,책 설명
112046904,오늘도 취향을 요리합니다 좋은 하루를 만들겠다는 다짐으로,essay,Y,박미셸(it’s Michelle) 저,서스테인,365,13500,2022-12-07,2018-03-21,http://image.yes24.com/goods/112046904/L,0,책 설명
111739541,뉴욕에 살고 있습니다 유튜버 하루데이가 기록한 낭만적인 도시 풍경,essay,Y,하루 저,상상출판,365,14400,2022-12-07,2018-03-22,http://image.yes24.com/goods/111739541/L,0,책 설명
110126138,꽃말의 탄생 서양 문화로 읽는 매혹적인 꽃 이야기,essay,Y,샐리 쿨타드 저/박민정 역,동양북스(동양books),365,17550,2022-12-07,2018-03-23,http://image.yes24.com/goods/110126138/L,0,책 설명
107512219,나에게 고맙다 (30만 부 기념 전면개정판),essay,Y,전승환 저,북로망스,365,14400,2022-12-07,2018-03-24,http://image.yes24.com/goods/107512219/L,0,책 설명
105119466,지쳤거나 좋아하는 게 없거나 (리커버 에디션),essay,Y,글배우 저,강한별,365,14400,2022-12-07,2018-03-25,http://image.yes24.com/goods/105119466/L,0,책 설명
104493387,이제 그냥 즐기려고요 김태균 강박 탈출 에세이,essay,Y,김태균 저,몽스북,365,13950,2022-12-07,2018-03-26,http://image.yes24.com/goods/104493387/L,0,책 설명
103318990,마음의 주인 마음을 온전히 느끼고 누리는 삶에 대하여,essay,Y,이기주 저,말글터,365,12600,2022-12-07,2018-03-27,http://image.yes24.com/goods/103318990/L,0,책 설명
103025960,햇빛은 찬란하고 인생은 귀하니까요 밀라논나 이야기,essay,Y,장명숙 저,김영사,365,13320,2022-12-07,2018-03-28,http://image.yes24.com/goods/103025960/L,0,책 설명
101306708,식물학자의 노트 식물이 내게 들려준 이야기 [ 양장 ],essay,Y,신혜우 글그림,김영사,365,17820,2022-12-07,2018-03-29,http://image.yes24.com/goods/101306708/L,0,책 설명
4212338,나는 왜 쓰는가 조지 오웰 에세이,essay,Y,조지 오웰 저/이한중 역,한겨레출판,365,16200,2022-12-07,2018-03-30,http://image.yes24.com/goods/4212338/L,0,책 설명
110877495,식물분류학자 허태임의 나의 초록목록,essay,Y,허태임 저,김영사,365,16020,2022-12-07,2018-03-31,http://image.yes24.com/goods/110877495/L,0,책 설명
115048404,2023 오늘도 빵먹일력 365일 행복을 굽는 내 손 위의 작은 빵집 [ 초판한정 : 엽서 2종 + 스티커 1종 + 박스 패키지  스프링북 ],essay,Y,주쓰 저,알에이치코리아(RHK),365,19800,2022-12-07,2018-04-01,http://image.yes24.com/goods/115048404/L,0,책 설명
114899657,카메라를 끄고 씁니다 가족을 기록하는 다큐멘터리 영화감독의 특별한 삶,essay,Y,양영희 저/인예니 역,마음산책,365,13050,2022-12-07,2018-04-02,http://image.yes24.com/goods/114899657/L,0,책 설명
99181849,그러라 그래 양희은 에세이 [ 양장 ],essay,Y,양희은 저,김영사,365,13050,2022-12-07,2018-04-03,http://image.yes24.com/goods/99181849/L,0,책 설명
98983458,우연히  웨스 앤더슨 그와 함께 여행하면 온 세상이 영화가 된다 [ 양장 ],essay,Y,월리 코발 저/김희진 역,웅진지식하우스,365,26100,2022-12-07,2018-04-04,http://image.yes24.com/goods/98983458/L,0,책 설명
97966407,베르디 오페라 26편의 오페라로 읽는 베르디의 일생 [ 양장 ],essay,Y,박종호 저,풍월당,365,20700,2022-12-07,2018-04-05,http://image.yes24.com/goods/97966407/L,0,책 설명
92323121,젊은 시인에게 보내는 편지,essay,Y,라이너 마리아 릴케 저/강민경 역,디자인이음,365,4500,2022-12-07,2018-04-06,http://image.yes24.com/goods/92323121/L,0,책 설명
90039222,오래 준비해온 대답 김영하의 시칠리아 [ 개정증보판 ],essay,Y,김영하 저,복복서가,365,14850,2022-12-07,2018-04-07,http://image.yes24.com/goods/90039222/L,0,책 설명
64952316,아침의 피아노 철학자 김진영의 애도 일기 [ 양장 ],essay,Y,김진영 저,한겨레출판,365,11700,2022-12-07,2018-04-08,http://image.yes24.com/goods/64952316/L,0,책 설명
60208514,하마터면 열심히 살 뻔했다,essay,Y,하완 저,웅진지식하우스,365,13500,2022-12-07,2018-04-09,http://image.yes24.com/goods/60208514/L,0,책 설명
58603565,모든 순간이 너였다 반짝반짝 빛나던 우리의 밤을  꿈을  사랑을 이야기하다,essay,Y,하태완 저,위즈덤하우스,365,12420,2022-12-07,2018-04-10,http://image.yes24.com/goods/58603565/L,0,책 설명
43868967,모리와 함께한 화요일 살아 있는 이들을 위한 열네 번의 인생 수업 [ 양장  개정판 ],essay,Y,미치 앨봄모리 슈워츠 저/공경희 역,살림출판사,365,10800,2022-12-07,2018-04-11,http://image.yes24.com/goods/43868967/L,0,책 설명
14832157,자전거여행 1,essay,Y,김훈 저,문학동네,365,13500,2022-12-07,2018-04-12,http://image.yes24.com/goods/14832157/L,0,책 설명
2110455,인생 수업,essay,Y,엘리자베스 퀴블러 로스 저/류시화 역,이레,365,16200,2022-12-07,2018-04-13,http://image.yes24.com/goods/2110455/L,0,책 설명
115468182,세상의 모든 짝짝이 양말들에게,essay,Y,홍수영 글그림,펭귄랜덤하우스코리아,365,14400,2022-12-07,2018-04-14,http://image.yes24.com/goods/115468182/L,0,책 설명
115777332,초보인간 생의 모든 순간이 처음인 우리에게,essay,Y,김준 저,지식인하우스,365,12600,2022-12-07,2018-04-15,http://image.yes24.com/goods/115777332/L,0,책 설명
115203780,거인들의 인생문장 위인들의 삶과 저술에서 성공  사랑  행복을 찾는,essay,Y,성기철 저,미래북(MiraeBook),365,14400,2022-12-07,2018-04-16,http://image.yes24.com/goods/115203780/L,0,책 설명
112890101,나는 행복을 선택했어요 [ 양장 ],essay,Y,애뽈 글그림,수오서재,365,14400,2022-12-07,2018-04-17,http://image.yes24.com/goods/112890101/L,0,책 설명
110724688,청춘의 문장들 작가의 젊은 날을 사로잡은 한 문장을 찾아서 [ 친필 사인 인쇄본  개정증보판 ],essay,Y,김연수 저,마음산책,365,13500,2022-12-07,2018-04-18,http://image.yes24.com/goods/110724688/L,0,책 설명
110344947,한 개의 기쁨이 천 개의 슬픔을 이긴다 : 조우성 변호사 에세이 1 삶과 태도에 관하여,essay,Y,조우성 저,서삼독,365,13320,2022-12-07,2018-04-19,http://image.yes24.com/goods/110344947/L,0,책 설명
106338961,나만의 순간들 나조차 몰랐던 나를 만나는 시간 [ 양장 ],essay,Y,김현경 저,피카(FIKA),365,13320,2022-12-07,2018-04-20,http://image.yes24.com/goods/106338961/L,0,책 설명
105162839,우리의 인생이 겨울을 지날 때 얼어붙은 시간 속에서 희망을 찾는 법,essay,Y,캐서린 메이 저/이유진 역,웅진지식하우스,365,14400,2022-12-07,2018-04-21,http://image.yes24.com/goods/105162839/L,0,책 설명
104647674,상대적이며 절대적인 지식의 백과사전 [ 양장 ],essay,Y,베르나르 베르베르 저/이세욱임호경전미연 역,열린책들,365,16020,2022-12-07,2018-04-22,http://image.yes24.com/goods/104647674/L,0,책 설명
103598738,인생은 실전이다 아주 작은 날갯짓의 시작,essay,Y,신영준주언규(신사임당) 저,상상스퀘어,365,16650,2022-12-07,2018-04-23,http://image.yes24.com/goods/103598738/L,0,책 설명
96971128,어떤 죽음이 삶에게 말했다 생의 남은 시간이 우리에게 들려주는 것,essay,Y,김범석 저,흐름출판,365,13500,2022-12-07,2018-04-24,http://image.yes24.com/goods/96971128/L,0,책 설명
92099571,멀쩡한 어른 되긴 글렀군 내 일상에 브레이크를 거는 짱구의 삐딱한 인생 기술!,essay,Y,최고운 저,위즈덤하우스,365,14220,2022-12-07,2018-04-25,http://image.yes24.com/goods/92099571/L,0,책 설명
90367653,죽은 자의 집 청소 [ 양장 ],essay,Y,김완 저,김영사,365,12420,2022-12-07,2018-04-26,http://image.yes24.com/goods/90367653/L,0,책 설명
17199481,김이나의 작사법 우리의 감정을 사로잡는 일상의 언어들,essay,Y,김이나 저,문학동네,365,14220,2022-12-07,2018-04-27,http://image.yes24.com/goods/17199481/L,0,책 설명
4689867,내 인생의 해답 [ 양장 ],essay,N,캐롤 볼트 저,쇼비(쇼비픽쳐스),365,27000,2022-12-07,2018-04-28,http://image.yes24.com/goods/4689867/L,0,책 설명
115807188,아무튼  드럼 나의 현생을 한 번에 꺼줄 스위치를 찾아다녔다,essay,Y,손정승 저,위고,365,10800,2022-12-07,2018-04-29,http://image.yes24.com/goods/115807188/L,0,책 설명
115796347,딩동! 월급이 입금되었습니다 돈 이야기가 하고 싶은데 내 친구들은 안 해서 그리는 만화,essay,Y,똔구리(권서영) 저,더퀘스트,365,13950,2022-12-07,2018-04-30,http://image.yes24.com/goods/115796347/L,0,책 설명
115570067,설레는 건 많을수록 좋아 (리커버 에디션) [ 작가 인사말 인쇄본 + 다이어리 ],essay,Y,김옥선 저,상상출판,365,14400,2022-12-07,2018-05-01,http://image.yes24.com/goods/115570067/L,0,책 설명
113753032,모든 죽어가는 것을 사랑했다,essay,Y,박지연 저,BOOKK(부크크),365,12000,2022-12-07,2018-05-02,http://image.yes24.com/goods/113753032/L,0,책 설명
113450240,사춘기라는 우주 부모 너머 너와 나의 이야기 [ 작가 사인 인쇄본 ],essay,Y,황영미 저,허밍버드,365,13500,2022-12-07,2018-05-03,http://image.yes24.com/goods/113450240/L,0,책 설명
113419033,다정한 서술자 [ 반양장 ],essay,Y,올가 토카르추크 저/최성은 역,민음사,365,13500,2022-12-07,2018-05-04,http://image.yes24.com/goods/113419033/L,0,책 설명
110592785,오늘 학교 어땠어? 한때 어린이였던 우리 모두를 위한 초등 1학년의 반짝반짝 학교 적응기,essay,Y,초등샘Z 저,책나물,365,14400,2022-12-07,2018-05-05,http://image.yes24.com/goods/110592785/L,0,책 설명
